"번호","개방서비스명","개방자치단체코드","인허가일자","영업상태명","폐업일자","소재지면적","사업장명","업태구분명","시설총규모","주소","시도"
183103,"휴게음식점",3010000,20080922,"폐업",20160519,"127.27","스타벅스 SKT TOWER 점","커피숍",127.27,"서울특별시 중구 을지로 65 (을지로2가,SKT TOWER (지상1층))","서울특별시"
183436,"휴게음식점",3210000,20101214,"폐업",20180731,"134.63","스타벅스 방배카페입구","커피숍",134.63,"서울특별시 서초구 방배중앙로 204 (방배동,리첸시아방배 110, 111, 114호)","서울특별시"
183742,"휴게음식점",3180000,20040629,"폐업",20150421,"","스타벅스국민은행여의도점","다방",0,"서울특별시 영등포구 국제금융로8길 26 (여의도동,(1층))","서울특별시"
184034,"휴게음식점",3210000,20020612,"폐업",20180228,"280.50","스타벅스뱅뱅점","다방",280.5,"서울특별시 서초구 강남대로 299 (서초동,논노빌딩1층)","서울특별시"
184037,"휴게음식점",3180000,20001102,"폐업",20200422,"250.00","스타벅스서여의도점","다방",250,"서울특별시 영등포구 국회대로70길 15-1 (여의도동,9)","서울특별시"
184399,"휴게음식점",3210000,20090714,"폐업",20170323,"89.11","스타벅스커피 신세계강남 7F","커피숍",89.11,"서울특별시 서초구 신반포로 176, 7층 (반포동, 신세계백화점)","서울특별시"
185152,"휴게음식점",3210000,20090416,"폐업",20140530,"363.00","스타벅스 강남대로 반포점","커피숍",363,"서울특별시 서초구 강남대로 507 (반포동,(2층))","서울특별시"
185191,"휴게음식점",3010000,20080904,"폐업",20150820,"230.65","스타벅스 명동 M plaza","커피숍",230.65,"서울특별시 중구 명동8길 27 (명동2가,외1필지  (지상4층))","서울특별시"
185639,"휴게음식점",3010000,20060207,"폐업",20110414,"82.64","스타벅스백병원별관점","커피숍",82.64,"서울특별시 중구 저동2가 64-0번지 (지상1층)","서울특별시"
185922,"휴게음식점",3180000,20021101,"폐업",20171107,"222.48","스타벅스여의도하나금융투자","커피숍",222.48,"서울특별시 영등포구 의사당대로 82 (여의도동, 지상1층,2층(일부))","서울특별시"
186087,"휴게음식점",3010000,20061121,"폐업",20211111,"112.00","스타벅스 서소문점","기타 휴게음식점",112,"서울특별시 중구 서소문로 130 (서소문동,외3필지(지상1층))","서울특별시"
186732,"휴게음식점",3010000,20051220,"폐업",20140708,"112.20","스타벅스신세계본점B1","커피숍",112.2,"서울특별시 중구 퇴계로 77 (충무로1가,외1필지(지하1층))","서울특별시"
186968,"휴게음식점",3210000,20010220,"폐업",20090727,"99.00","스타벅스 신세계강남점","다방",99,"서울특별시 서초구 반포동 19-3번지","서울특별시"
187191,"휴게음식점",3010000,20050907,"폐업",20150820,"559.40","스타벅스 명동점","커피숍",559.4,"서울특별시 중구 명동8가길 5 (충무로2가,(지상1,2,3,4층))","서울특별시"
187418,"휴게음식점",3210000,20001004,"폐업",20110622,"114.38","스타벅스신세계강남점","다방",114.38,"서울특별시 서초구 반포동 19-3번지 신세계백화점 2층","서울특별시"
188242,"휴게음식점",3210000,20080627,"폐업",20150630,"162.40","스타벅스 서래마을성당점","커피숍",162.4,"서울특별시 서초구 동광로 101 (방배동,(2층))","서울특별시"
189235,"휴게음식점",3180000,20020923,"폐업",20191104,"42.50","스타벅스여의도미래에셋대우","다방",42.5,"서울특별시 영등포구 국제금융로 56 (여의도동,대우증권빌딩1층)","서울특별시"
189517,"휴게음식점",3010000,20050805,"폐업",20141020,"36.36","스타벅스신세계본점","백화점",36.36,"서울특별시 중구 충무로1가 52-20번지 (지상11층)","서울특별시"
189617,"휴게음식점",3180000,20060411,"폐업",20080812,"","스타벅스신세계영등포2호점","다방",0,"서울특별시 영등포구 영등포동4가 434-5번지 지하2층","서울특별시"
189832,"휴게음식점",3030000,20171106,"폐업",20210303,"80.62","스타벅스 뚝섬역점","커피숍",80.62,"서울특별시 성동구 아차산로 42, 3층 (성수동1가)","서울특별시"
189833,"휴게음식점",3030000,20171106,"폐업",20210303,"80.62","스타벅스 뚝섬역점","커피숍",80.62,"서울특별시 성동구 아차산로 42, 2층 (성수동1가)","서울특별시"
190254,"휴게음식점",3120000,20060124,"폐업",20111202,"264.00","스타벅스연대정문점","커피숍",264,"서울특별시 서대문구 창천동 33-12번지 (지상1층,2층)","서울특별시"
190571,"휴게음식점",3180000,20040331,"폐업",20100330,"76.20","스타벅스신세계영등포점","패스트푸드",76.2,"서울특별시 영등포구 영등포동4가 433-9번지 1,2층","서울특별시"
193440,"휴게음식점",3140000,20061229,"폐업",20120119,"161.00","스타벅스오목교역","커피숍",161,"서울특별시 양천구 목동 961번지 외 1필지 하이페리온2상가 206동 112,113,120호","서울특별시"
193538,"휴게음식점",3180000,20030709,"폐업",20080812,"150.87","스타벅스KBS동문점","커피숍",150.87,"서울특별시 영등포구 여의도동 17-10번지 1층","서울특별시"
193636,"휴게음식점",3010000,20090624,"폐업",20160628,"170.57","스타벅스명동눈스퀘어점","커피숍",170.57,"서울특별시 중구 명동길 14 (명동2가,(지상4층 일부))","서울특별시"
193712,"휴게음식점",3120000,20040420,"폐업",20200518,"158.40","스타벅스 신촌대로점","커피숍",158.4,"서울특별시 서대문구 신촌로 121 (창천동,,42,54,82호(지상1층))","서울특별시"
193721,"휴게음식점",3120000,20040407,"폐업",20170426,"254.10","스타벅스 신촌기차역점","커피숍",254.1,"서울특별시 서대문구 명물길 74 (창천동,에스프리빌딩(지상1층))","서울특별시"
194104,"휴게음식점",3140000,20100624,"폐업",20150710,"255.08","스타벅스오목교사거리점","커피숍",255.08,"서울특별시 양천구 오목로 350 (목동,목동썬텍씨티 1, 2층(오목로 13))","서울특별시"
195999,"휴게음식점",3020000,20130613,"폐업",20200708,"339.45","스타벅스커피 이태원거리점","커피숍",339.45,"서울특별시 용산구 이태원로 213 (한남동, 737-61 지상1,2층)","서울특별시"
197207,"휴게음식점",3030000,20141202,"폐업",20210105,"125.62","스타벅스 엔터식스한양대점","백화점",125.62,"서울특별시 성동구 왕십리로 241, 201동 지1층 (행당동, 서울숲더샾 주상복합건물)","서울특별시"
197996,"휴게음식점",3020000,20070403,"폐업",20180503,"241.00","스타벅스이태원입구점","커피숍",241,"서울특별시 용산구 이태원로 142 (이태원동)","서울특별시"
198533,"휴게음식점",3020000,20040726,"폐업",20140715,"286.56","스타벅스 이태원점","커피숍",286.56,"서울특별시 용산구 이태원로 188 (이태원동,,29)","서울특별시"
198756,"휴게음식점",3120000,20131218,"폐업",20191114,"231.18","스타벅스커피 동교삼거리","커피숍",231.18,"서울특별시 서대문구 신촌로 1, 지하3층 B303호 (창천동)","서울특별시"
202283,"휴게음식점",6510000,20120207,"폐업",20190227,"660.60","스타벅스커피신제주점","커피숍",660.6,"제주특별자치도 제주시 노연로 99 (연동)","제주특별자치도"
204807,"휴게음식점",4810000,20120423,"폐업",20120823,".00","스타벅스","커피숍",0,"전라남도 여수시 수정동 350번지 외24필지 국제관Cb-101","전라남도"
213337,"휴게음식점",5310000,20140626,"폐업",20210915,"321.87","스타벅스 경남과기대점","커피숍",321.87,"경상남도 진주시 동진로 34 (칠암동, 1층,2층)","경상남도"
215042,"휴게음식점",3260000,20130627,"폐업",20200323,"308.64","스타벅스 부산송도비치점","커피숍",308.64,"부산광역시 서구 송도해변로 81, 2,3층 (암남동)","부산광역시"
215354,"휴게음식점",3360000,20071101,"폐업",20131108,"171.57","스타벅스김해공항점","커피숍",171.57,"부산광역시 강서구 대저2동 2350-1번지 국제선3층","부산광역시"
215986,"휴게음식점",3270000,20071022,"폐업",20141217,"77.39","스타벅스 범일동역점","커피숍",77.39,"부산광역시 동구 범일로 125 (범일동,B2층)","부산광역시"
216395,"휴게음식점",3270000,20131017,"폐업",20181101,"167.66","스타벅스 부산초량점","커피숍",167.66,"부산광역시 동구 중앙대로180번길 12-4 (초량동, 1층)","부산광역시"
216744,"휴게음식점",3440000,20120118,"폐업",20190130,"288.14","스타벅스대구앞산점","커피숍",288.14,"대구광역시 남구 현충로 30, 2,3층 (대명동)","대구광역시"
216979,"휴게음식점",3460000,20031001,"폐업",20100414,"62.70","스타벅스만촌이마트점","커피숍",62.7,"대구광역시 수성구 만촌동 1356-5번지 만촌이마트 지하1층내","대구광역시"
217409,"휴게음식점",3430000,20111027,"폐업",20181102,"222.26","스타벅스 두류역점","커피숍",222.26,"대구광역시 서구 서대구로 3 (내당동)","대구광역시"
217779,"휴게음식점",3460000,20131108,"폐업",20201224,"238.23","스타벅스커피 대구법원점","커피숍",238.23,"대구광역시 수성구 동대구로 376, 101,1호 (범어동, 화성파크드림상가)","대구광역시"
217874,"휴게음식점",3460000,20110822,"폐업",20180903,"269.80","스타벅스 수성범어역점","커피숍",269.8,"대구광역시 수성구 달구벌대로 2386 (범어동)","대구광역시"
224677,"휴게음식점",3140000,20130516,"폐업",20200717,"244.13","스타벅스커피목동하이페리온점","커피숍",244.13,"서울특별시 양천구 오목로 300, 1,2층 102,103,201호 (목동, 현대하이페리온2상가205동)","서울특별시"
224908,"휴게음식점",3020000,20180220,"폐업",20180322,"436.08","스타벅스한강진역점","커피숍",436.08,"서울특별시 용산구 이태원로 252, 지상3,4,5층 (한남동)","서울특별시"
226292,"휴게음식점",3070000,20041020,"폐업",20100204,"214.50","스타벅스 고대프라자점","커피숍",214.5,"서울특별시 성북구 안암동5가 1-2번지 타이거플라자 2층동","서울특별시"
228283,"휴게음식점",3070000,20060428,"폐업",20190502,"94.27","스타벅스 고대안암병원 점","커피숍",94.27,"서울특별시 성북구 안암동5가 126-1번지 고려대학교 안암병원(2층)","서울특별시"
228369,"휴게음식점",3000000,20090813,"폐업",20140714,"","스타벅스 안국역점","커피숍",262.9,"서울특별시 종로구 율곡로 45 (안국동,외 3필지 1~2층)","서울특별시"
228487,"휴게음식점",3110000,20110224,"폐업",20190403,"257.40","스타벅스 연신내역","커피숍",257.4,"서울특별시 은평구 연서로 216 (대조동,(아트캐슬 102,103,104,201,202호))","서울특별시"
228782,"휴게음식점",3030000,20080909,"폐업",20120430,"85.80","스타벅스왕십리엔터식스점","커피숍",85.8,"서울특별시 성동구 행당동 168-1번지 지하1층","서울특별시"
229814,"휴게음식점",3010000,20120903,"폐업",20210319,"198.41","스타벅스 남산스테이트","커피숍",198.41,"서울특별시 중구 퇴계로 100, B107호 (회현동2가, 스테이트 남산 지하1층)","서울특별시"
230085,"휴게음식점",3120000,20150609,"폐업",20200518,"314.00","스타벅스커피코리아 명지대점","커피숍",314,"서울특별시 서대문구 거북골로 53, 1~3층 (남가좌동)","서울특별시"
230488,"휴게음식점",3010000,20100610,"폐업",20211130,"392.68","스타벅스 소공로북창점","커피숍",392.68,"서울특별시 중구 세종대로18길 32 (소공동,삼원빌딩 101호, 201호)","서울특별시"
230581,"휴게음식점",3210000,20060825,"폐업",20141020,"157.50","스타벅스 신사2점","커피숍",157.5,"서울특별시 서초구 강남대로 581 (잠원동,2층)","서울특별시"
230707,"휴게음식점",3010000,20110119,"폐업",20151005,"183.00","스타벅스 을지로1가점","커피숍",183,"서울특별시 중구 남대문로 114-1 (남대문로1가,(1층, 2층))","서울특별시"
231571,"휴게음식점",3010000,20100218,"폐업",20200924,"402.42","스타벅스 명동미래","커피숍",402.42,"서울특별시 중구 명동7길 8 (명동1가,,53-10지상2층)","서울특별시"
233040,"휴게음식점",6510000,20111025,"폐업",20130723,"203.21","스타벅스커피제주공항점","커피숍",203.21,"제주특별자치도 제주시 공항로 2 (용담이동,(4층))","제주특별자치도"
241366,"휴게음식점",3250000,20120223,"폐업",20190924,"406.14","스타벅스 광복중앙로점","커피숍",406.14,"부산광역시 중구 광복중앙로 28-1, 1,2층 (대청동2가)","부산광역시"
241398,"휴게음식점",3250000,20150521,"폐업",20170419,"250.20","스타벅스 부산중앙로점","커피숍",250.2,"부산광역시 중구 중앙대로 70, 2층 (중앙동4가)","부산광역시"
242287,"휴게음식점",3410000,20130527,"폐업",20210604,"111.38","스타벅스커피 대구중앙로점","커피숍",111.38,"대구광역시 중구 남성로 61 (동성로3가, 지상1,2층)","대구광역시"
242931,"휴게음식점",3410000,20050207,"폐업",20100216,"155.00","스타벅스대구교보문고점","기타 휴게음식점",155,"대구광역시 중구 동성로2가 0088-0025번지 교보빌딩2층","대구광역시"
243304,"휴게음식점",3410000,20060519,"폐업",20120309,"224.31","스타벅스동성로점","커피숍",224.31,"대구광역시 중구 삼덕동1가 0008-0001번지 (2층)","대구광역시"
