"번호","개방서비스명","개방자치단체코드","인허가일자","영업상태명","폐업일자","소재지면적","사업장명","업태구분명","시설총규모","주소","시도"
186400,"휴게음식점",3210000,20100104,"폐업",20200316,"198.00","투썸플레이스 서초역점","커피숍",198,"서울특별시 서초구 서초대로 254 (서초동,오퓨런스 102호 일부)","서울특별시"
190398,"휴게음식점",3140000,20101119,"폐업",20130218,"105.60","투썸플레이스(남부지원점)","커피숍",105.6,"서울특별시 양천구 신월로 374 (신정동, 1층)","서울특별시"
192232,"휴게음식점",3140000,20090601,"폐업",20191212,"282.13","투썸플레이스(목동트라팰리스점)","커피숍",282.13,"서울특별시 양천구 오목로 299, 1층,2층 105,106,107,203,204호 (목동, 목동트라팰리스 웨스턴에비뉴가로변상가)","서울특별시"
195833,"휴게음식점",3030000,20141014,"폐업",20190403,"141.69","투썸플레이스 뚝섬역점","커피숍",141.69,"서울특별시 성동구 아차산로 15-8, 1층 (성수동1가, 성수동DS빌딩)","서울특별시"
196004,"휴게음식점",3010000,20120618,"폐업",20170619,"163.89","투썸플레이스 회현점","커피숍",163.89,"서울특별시 중구 퇴계로 36, 1층, 2층 (남창동)","서울특별시"
202658,"휴게음식점",6510000,20140407,"폐업",20180703,"135.76","투썸플레이스애월점","커피숍",135.76,"제주특별자치도 제주시 애월읍 애월해안로 400, 1,2층","제주특별자치도"
205853,"휴게음식점",4810000,20110727,"폐업",20120503,"313.14","투썸플레이스여수학동점","패스트푸드",313.14,"전라남도 여수시 학동 176-7번지 지상1,2층","전라남도"
211778,"휴게음식점",5310000,20120625,"폐업",20190411,"265.97","투썸플레이스진주롯데시네마점","커피숍",265.97,"경상남도 진주시 진양호로 521 (중안동, 외4필지.1층일부)","경상남도"
213371,"휴게음식점",5310000,20130430,"폐업",20180420,"11.50","투썸플레이스진주이마트점","커피숍",11.5,"경상남도 진주시 진양호로 477 (인사동, 이마트 지하1층 푸드코트)","경상남도"
213438,"휴게음식점",5370000,20111103,"폐업",20180611,"162.91","투썸플레이스","커피숍",162.91,"경상남도 거제시 옥포대첩로 69 (옥포동,(1~2층))","경상남도"
214286,"휴게음식점",5050000,20140121,"폐업",20181224,"216.00","투썸플레이스첨성대점","커피숍",216,"경상북도 경주시 원화로 188 (인왕동)","경상북도"
214358,"휴게음식점",5080000,20150402,"폐업",20170306,"262.60","투썸플레이스원평점","커피숍",262.6,"경상북도 구미시 구미중앙로 106-1, 1층,2층 (원평동)","경상북도"
215441,"휴게음식점",3360000,20160620,"폐업",20191203,"443.49","투썸플레이스 국제명지신도시점","커피숍",443.49,"부산광역시 강서구 명지국제8로 246 (명지동, 에이스프라자 107, 201 ,202, 203호)","부산광역시"
215473,"휴게음식점",3360000,20171218,"폐업",20190312,"368.09","투썸플레이스 부산가덕도점","커피숍",368.09,"부산광역시 강서구 가덕해안로 590, 2,3층 (천성동)","부산광역시"
215479,"휴게음식점",3360000,20170928,"폐업",20171218,"368.09","투썸플레이스 부산가덕도점","커피숍",368.09,"부산광역시 강서구 천성동 1583-4번지 외2필지(2,3층)","부산광역시"
216920,"휴게음식점",3440000,20150513,"폐업",20210503,"58.58","대가대병원투썸플레이스","커피숍",58.58,"대구광역시 남구 두류공원로17길 33, 신관동 1층 (대명동)","대구광역시"
217111,"휴게음식점",3440000,20131114,"폐업",20190305,"291.30","투썸플레이스봉덕점","커피숍",291.3,"대구광역시 남구 봉덕로 25 (봉덕동)","대구광역시"
217598,"휴게음식점",3460000,20140409,"폐업",20191107,"210.00","투썸플레이스","커피숍",210,"대구광역시 수성구 지범로 192 (범물동)","대구광역시"
217930,"휴게음식점",3460000,20110908,"폐업",20111231,"198.00","투썸플레이스대구스타디움점","커피숍",198,"대구광역시 수성구 유니버시아드로 140 (대흥동)","대구광역시"
222506,"휴게음식점",3990000,20190927,"폐업",20211118,"218.20","투썸플레이스 다산푸리마타워점","커피숍",218.2,"경기도 남양주시 다산지금로 136, 다산지금푸리마타워 주건축물제1동 1층 101호,102호,2층 201호,202호 (다산동)","경기도"
223032,"휴게음식점",4810000,20190624,"폐업",20200812,"180.81","투썸플레이스 여수루지파크점","커피숍",180.81,"전라남도 여수시 소라면 안심산길 155, N동 5층","전라남도"
223452,"휴게음식점",3010000,20110527,"폐업",20200901,"29.58","투썸플레이스 인재원점","커피숍",29.58,"서울특별시 중구 필동로 26 (필동2가,1층)","서울특별시"
224204,"휴게음식점",3010000,20111123,"폐업",20180108,"215.00","투썸플레이스 을지로입구점","커피숍",215,"서울특별시 중구 명동3길 21, 2,3층 (을지로2가)","서울특별시"
227226,"휴게음식점",3010000,20160429,"폐업",20210106,"20.60","투썸플레이스 제일제당사옥점","커피숍",20.6,"서울특별시 중구 동호로 330, 6층 (쌍림동)","서울특별시"
227446,"휴게음식점",3070000,20100226,"폐업",20190214,"115.50","투썸플레이스","커피숍",115.5,"서울특별시 성북구 인촌로 99-14 (안암동5가,외30필지 타이거프라자2층)","서울특별시"
228787,"휴게음식점",3030000,20080905,"폐업",20120430,"102.70","투썸플레이스왕십리역사점","커피숍",102.7,"서울특별시 성동구 행당동 168-1번지 지하1층(enter-6)","서울특별시"
229651,"휴게음식점",3010000,20110217,"폐업",20211227,"290.00","투썸플레이스 서울스퀘어점","커피숍",290,"서울특별시 중구 한강대로 416 (남대문로5가,, 봉래동2가 128 지상1층)","서울특별시"
229666,"휴게음식점",3010000,20101119,"폐업",20150930,"70.63","투썸플레이스 남산트라팰리스","커피숍",70.63,"서울특별시 중구 소월로2길 30 (남대문로5가,남산트라팰리스 1층 107호, 108호)","서울특별시"
230434,"휴게음식점",3120000,20120217,"폐업",20210521,"143.72","투썸플레이스서대문KT&G타워점","커피숍",143.72,"서울특별시 서대문구 충정로 60 (미근동)","서울특별시"
230668,"휴게음식점",3120000,20140509,"폐업",20190624,"130.00","투썸플레이스 북가좌사거리점","커피숍",130,"서울특별시 서대문구 응암로 118 (북가좌동, 1층~2층)","서울특별시"
231262,"휴게음식점",3120000,20170222,"폐업",20210420,"148.87","투썸플레이스 가재울엘가점","커피숍",148.87,"서울특별시 서대문구 모래내로 151, 1층 (남가좌동, 상암DMC엘가 1층)","서울특별시"
232117,"휴게음식점",6520000,20170620,"폐업",20200327,"60.48","투썸플레이스제주신화빌라스점별관","커피숍",60.48,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 139, 1층 (제주신화빌라스한국스퀘어)","제주특별자치도"
238504,"휴게음식점",5370000,20140327,"폐업",20210208,"329.40","투썸플레이스(거제시청점)","커피숍",329.4,"경상남도 거제시 계룡로 149, 1~2층 (고현동)","경상남도"
241337,"휴게음식점",3250000,20091130,"폐업",20180328,"288.79","투썸플레이스 부산광복동점","커피숍",288.79,"부산광역시 중구 광복로 93, 1,2층 (광복동1가)","부산광역시"
246156,"휴게음식점",4050000,20190419,"폐업",20190430,"73.81","투썸플레이스슈퍼레이스2","커피숍",73.81,"경기도 용인시 처인구 포곡읍 에버랜드로 199, 삼성에버랜드","경기도"
246310,"휴게음식점",4050000,20190419,"폐업",20190430,"73.81","투썸플레이스슈퍼레이스1","커피숍",73.81,"경기도 용인시 처인구 포곡읍 에버랜드로 199, 삼성에버랜드","경기도"
250700,"휴게음식점",6520000,20140807,"폐업",20181231,"334.80","투썸플레이스제주중문관광단지2호점","커피숍",334.8,"제주특별자치도 서귀포시 중문관광로 90 (색달동)","제주특별자치도"
250717,"휴게음식점",6520000,20140328,"폐업",20181231,"334.80","투썸플레이스제주중문관광단지점","커피숍",334.8,"제주특별자치도 서귀포시 중문관광로 90 (색달동)","제주특별자치도"
254941,"휴게음식점",3720000,20140619,"폐업",20190809,"351.28","투썸플레이스울산정자점","커피숍",351.28,"울산광역시 북구 동해안로 1540, 지상2,3층 (정자동)","울산광역시"
257747,"휴게음식점",5130000,20180302,"폐업",20210630,"16.53","투썸플레이스대구대학교점","커피숍",16.53,"경상북도 경산시 진량읍 대구대로 201, 대구대학교경산캠퍼스(비호생활관) 2층","경상북도"
259749,"휴게음식점",5050000,20120521,"폐업",20170417,"386.50","투썸플레이스","커피숍",386.5,"경상북도 경주시 태종로699번길 3 (노서동)","경상북도"
262200,"휴게음식점",3350000,20090821,"폐업",20180702,"285.04","투썸플레이스 부산대점","커피숍",285.04,"부산광역시 금정구 금정로 66 (장전동)","부산광역시"
262256,"휴게음식점",3320000,20171219,"폐업",20180105,"","투썸플레이스","커피숍",0,"부산광역시 북구 만덕대로 20, 백송빌딩 1층 (덕천동)","부산광역시"
262686,"휴게음식점",3350000,20140715,"폐업",20180418,"320.19","투썸플레이스부산두실점","커피숍",320.19,"부산광역시 금정구 중앙대로 1935, 1,2층 (구서동)","부산광역시"
264162,"휴게음식점",3420000,20110818,"폐업",20160401,"141.70","투썸플레이스동대구역점","커피숍",141.7,"대구광역시 동구 동대구로 550 (신암동,외 18필지 동대구역 4층)","대구광역시"
265855,"휴게음식점",3440000,20170713,"폐업",20210503,"12.79","대가대병원투썸플레이스2","커피숍",12.79,"대구광역시 남구 두류공원로17길 33, 외래진료센터동 1층 (대명동)","대구광역시"
266434,"휴게음식점",3270000,20190108,"폐업",20190131,"40.97","투썸플레이스 초량점","커피숍",0,"부산광역시 동구 중앙대로286번길 7-8, 1층 109호 (초량동, 지원더뷰오션 1차)","부산광역시"
267865,"휴게음식점",3000000,20190129,"폐업",20200821,"208.37","투썸플레이스 경복궁점","기타 휴게음식점",208.37,"서울특별시 종로구 율곡로 6, 트윈 트리 빌딩 A동 1층 102호 (중학동)","서울특별시"
268934,"휴게음식점",4050000,20130304,"폐업",20181219,"258.91","투썸플레이스용인수지성복점","커피숍",258.91,"경기도 용인시 수지구 성복2로 92 (성복동, 라미엔느 1층)","경기도"
271515,"휴게음식점",4050000,20160920,"폐업",20161010,"400.00","투썸플레이스","커피숍",400,"경기도 용인시 처인구 포곡읍 에버랜드로 199 (외 7필지)","경기도"
272399,"휴게음식점",4050000,20160420,"폐업",20160504,"75.00","투썸플레이스","커피숍",75,"경기도 용인시 처인구 포곡읍 에버랜드로 199, A20동 1층 (외6필지)","경기도"
272543,"휴게음식점",3830000,20101124,"폐업",20110314,"140.80","투썸플레이스인덕원점","커피숍",140.8,"경기도 안양시 동안구 관양동 224-5번지 대륭테크노타운15차 123호, 124호","경기도"
274821,"휴게음식점",4500000,20150817,"폐업",20150930,"84.31","주)미카엘(투썸플레이스)","커피숍",84.31,"충청남도 공주시 이인면 새빛로 100, 1층","충청남도"
277234,"휴게음식점",4490000,20101213,"폐업",20120405,"125.53","투썸플레이스천안쌍용점","커피숍",125.53,"충청남도 천안시 서북구 월봉로 134 (쌍용동,광산빌딩주식회사 1층)","충청남도"
277254,"휴게음식점",4490000,20160415,"폐업",20171024,"221.60","투썸플레이스불당상업지구점","커피숍",221.6,"충청남도 천안시 서북구 검은들1길 12, 1~2층 102,103,202호 (불당동)","충청남도"
281180,"휴게음식점",4670000,20140424,"폐업",20170629,"148.50","투썸플레이스은파점","커피숍",148.5,"전라북도 군산시 공단대로 461 (나운동)","전라북도"
282848,"휴게음식점",3700000,20111228,"폐업",20161101,"288.93","투썸플레이스 울산삼산점","커피숍",288.93,"울산광역시 남구 삼산로267번길 6-16, 지상1,2층 (삼산동)","울산광역시"
283490,"휴게음식점",3700000,20180402,"폐업",20211021,"378.64","투썸플레이스울산신정점","커피숍",378.64,"울산광역시 남구 봉월로59번길 28, 1-2층 (신정동)","울산광역시"
283671,"휴게음식점",3720000,20130723,"폐업",20211123,"330.94","투썸플레이스울산호계점","커피숍",330.94,"울산광역시 북구 매곡로 19 (신천동, 지상1층)","울산광역시"
286484,"휴게음식점",5350000,20130704,"폐업",20180406,"316.92","투썸플레이스김해구산점","커피숍",316.92,"경상남도 김해시 구산로27번길 4-14 (구산동, 청조빌딩)","경상남도"
287445,"휴게음식점",5060000,20170620,"폐업",20171031,"189.37","투썸플레이스김천율곡혁신점","커피숍",189.37,"경상북도 김천시 혁신1로 81, 1층 122~125호 (율곡동, 한신휴시티)","경상북도"
288248,"휴게음식점",3380000,20140825,"폐업",20160525,"330.00","투썸플레이스","커피숍",330,"부산광역시 수영구 광안해변로 199, 2층 (광안동)","부산광역시"
288767,"휴게음식점",3380000,20110630,"폐업",20210310,"192.80","투썸플레이스 광안오션브릿지","커피숍",192.8,"부산광역시 수영구 광안해변로278번길 42, 1층 107,108호 (민락동, 오션브릿지)","부산광역시"
288905,"휴게음식점",3380000,20090811,"폐업",20140902,"309.88","투썸플레이스광안리해수욕장점","커피숍",309.88,"부산광역시 수영구 광안해변로 175, 1층 (광안동)","부산광역시"
